user_pseudo_id,session_id,event_date,session_start,viewed_item,added_to_cart,began_checkout,added_payment,converted,device_category,os,country,region,traffic_source,traffic_medium,session_revenue,event_count,max_funnel_stage,funnel_stage_label
84685660.7453986259,4150008291,2021-01-31,1,1,1,0,0,0,mobile,Web,China,Shanghai,(direct),(none),0.0,4,3,add_to_cart
9160421.4662865167,7703209343,2020-11-18,1,0,0,0,0,0,mobile,Web,Hong Kong,(not set),<Other>,referral,0.0,1,1,session_only
1706303.8334925298,7089442072,2020-12-16,1,0,0,0,0,0,desktop,Web,France,Auvergne-Rhone-Alpes,google,organic,0.0,1,1,session_only
6732120.5410773383,5879010731,2020-12-13,1,0,0,0,0,0,mobile,Web,United States,Georgia,(direct),(none),0.0,1,1,session_only
2623941.4388776138,7776226315,2020-11-08,1,0,0,0,0,0,mobile,Android,United States,Texas,(data deleted),(data deleted),0.0,1,1,session_only
85907940.9899646176,2676969227,2020-11-12,1,0,0,0,0,0,mobile,Web,Italy,Tuscany,google,organic,0.0,1,1,session_only
8964473.7075713317,2411178869,2020-11-14,1,0,0,0,0,0,mobile,Web,Brazil,State of Minas Gerais,google,organic,0.0,1,1,session_only
78385295.4471318902,210399863,2021-01-17,1,0,0,0,0,0,desktop,Web,United States,North Dakota,google,organic,0.0,1,1,session_only
92168743.6321842248,2413185356,2020-11-09,1,0,0,0,0,0,desktop,Macintosh,Egypt,(not set),(direct),(none),0.0,1,1,session_only
89105482.2357861363,3852192954,2020-11-09,1,0,0,0,0,0,desktop,Web,Japan,Tokyo,google,organic,0.0,1,1,session_only
87313814.4514491938,5053551920,2020-12-08,1,0,0,0,0,0,mobile,iOS,United States,Illinois,(direct),(none),0.0,1,1,session_only
5116528.9629425602,1697597603,2021-01-25,1,0,0,0,0,0,desktop,Macintosh,India,West Bengal,<Other>,referral,0.0,1,1,session_only
5086597.9967292049,3918768084,2021-01-05,1,0,0,0,0,0,desktop,Web,United States,Illinois,(data deleted),(data deleted),0.0,1,1,session_only
8971490.8930972590,8135462718,2020-11-12,1,0,0,0,0,0,desktop,Macintosh,Hong Kong,(not set),google,organic,0.0,1,1,session_only
4262947.4409374366,6059174071,2020-12-10,1,1,1,0,0,0,desktop,Web,United States,California,<Other>,<Other>,0.0,5,3,add_to_cart
57688413.6299324026,9755045855,2021-01-15,1,0,0,0,0,0,desktop,Web,Spain,Catalonia,google,organic,0.0,1,1,session_only
7167448754.3335352574,5767662341,2020-11-22,1,0,0,0,0,0,desktop,Web,United States,New Jersey,google,organic,0.0,1,1,session_only
33159353.0174060244,6168577405,2020-11-09,1,0,0,0,0,0,desktop,Windows,United States,California,google,cpc,0.0,1,1,session_only
84157842.6576745008,9410803543,2020-12-06,1,0,0,0,0,0,mobile,Web,United States,(not set),google,organic,0.0,1,1,session_only
17259216.9977797003,280797993,2020-12-13,1,0,0,0,0,0,desktop,Macintosh,Mexico,Mexico City,<Other>,<Other>,0.0,1,1,session_only
8956720.5408086176,4302656717,2021-01-06,1,0,0,0,0,0,desktop,Windows,Singapore,(not set),google,organic,0.0,1,1,session_only
82492903.2210496874,8412568699,2021-01-15,1,0,0,0,0,0,desktop,Web,France,Occitanie,(direct),(none),0.0,1,1,session_only
73855842.4411541114,5636299147,2021-01-22,1,0,0,0,0,0,mobile,iOS,United States,California,<Other>,referral,0.0,1,1,session_only
2036193.3456720963,2461864849,2020-12-20,1,0,0,0,0,0,mobile,iOS,United States,Illinois,google,organic,0.0,1,1,session_only
81557535.8263816503,1726601980,2021-01-02,1,0,0,0,0,0,desktop,Windows,Canada,Ontario,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
47674317.3808004879,3037610129,2021-01-30,1,1,0,0,0,0,desktop,Web,France,Ile-de-France,shop.googlemerchandisestore.com,referral,0.0,2,2,view_item
18017052.8359100402,9032257662,2020-11-29,1,0,0,0,0,0,desktop,Macintosh,France,Ile-de-France,<Other>,referral,0.0,1,1,session_only
50805440.8488066824,9453488490,2021-01-10,1,1,1,1,1,1,desktop,Web,Poland,Greater Poland Voivodeship,(direct),(none),131.2,15,6,purchase
2313988.6915266729,1227986470,2021-01-10,1,1,1,0,0,0,desktop,Web,Peru,(not set),(direct),(none),0.0,38,3,add_to_cart
7658977398.4223757497,6064541657,2021-01-30,1,0,0,0,0,0,mobile,Web,United States,Tennessee,(direct),(none),0.0,1,1,session_only
2990218.2594787542,6991066007,2020-12-10,1,0,0,0,0,0,mobile,iOS,Mexico,Guanajuato,(data deleted),(data deleted),0.0,1,1,session_only
11125282.0552594757,1609938273,2020-11-14,1,1,0,0,0,0,desktop,Web,United States,Ohio,<Other>,referral,0.0,3,2,view_item
1001303.4827739208,414539895,2021-01-06,1,1,0,0,0,0,desktop,Web,United States,Texas,(direct),(none),0.0,9,2,view_item
3285165.3804446035,2693880945,2020-11-16,1,0,0,0,0,0,desktop,<Other>,United States,California,(direct),(none),0.0,1,1,session_only
51999989.1339568685,3980341618,2021-01-21,1,0,0,0,0,0,desktop,Web,United States,Pennsylvania,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
42132335.2507497949,4430472130,2021-01-23,1,0,0,0,0,0,desktop,Web,India,Madhya Pradesh,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
41074384.6453239211,5924971821,2020-12-02,1,1,1,1,1,1,mobile,iOS,United States,Florida,google,cpc,94.4,25,6,purchase
36612494.9549677962,9286266711,2021-01-24,1,0,0,0,0,0,desktop,Macintosh,United States,Hawaii,google,organic,0.0,1,1,session_only
80009229.4844942204,1015215569,2020-11-15,1,0,0,0,0,0,desktop,Windows,United States,California,<Other>,<Other>,0.0,1,1,session_only
5584076.8638837915,3243966335,2021-01-29,1,0,0,0,0,0,mobile,iOS,Morocco,(not set),google,organic,0.0,1,1,session_only
2103444667.4948116922,4259989414,2021-01-10,1,0,0,0,0,0,mobile,Android,United States,Oklahoma,(direct),(none),0.0,1,1,session_only
40043924.9169178490,5394880606,2020-12-29,1,0,0,0,0,0,desktop,Windows,United States,Texas,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
90758423.3249599999,4064606207,2020-11-08,1,0,0,0,0,0,mobile,Web,Canada,Ontario,(direct),(none),0.0,1,1,session_only
6140578.4618577279,8486533489,2021-01-04,1,0,0,0,0,0,desktop,Web,Brazil,State of Minas Gerais,google,organic,0.0,1,1,session_only
2219528.4549991208,6828478038,2021-01-26,1,0,0,0,0,0,desktop,Windows,Spain,Valencian Community,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
6828803.5902888983,8818073905,2021-01-22,1,0,0,0,0,0,desktop,Macintosh,Canada,Ontario,<Other>,<Other>,0.0,1,1,session_only
4969567.4031153928,3892443436,2020-11-08,1,0,0,0,0,0,desktop,Web,Switzerland,(not set),google,organic,0.0,1,1,session_only
2577151.7727464347,7357211610,2020-11-07,1,0,0,0,0,0,desktop,Windows,China,Beijing,google,organic,0.0,1,1,session_only
6713952.2082139432,4676052442,2021-01-13,1,0,0,0,0,0,mobile,Android,(not set),(not set),<Other>,<Other>,0.0,1,1,session_only
33011043.2972126114,9773967156,2021-01-18,1,0,0,0,0,0,desktop,Macintosh,United States,North Carolina,(direct),(none),0.0,1,1,session_only
40647692.4646530265,5412326836,2020-11-18,1,0,0,0,0,0,mobile,Web,United States,Ohio,(direct),(none),0.0,1,1,session_only
84992058.8515123571,3674076930,2020-11-18,1,1,1,0,0,0,mobile,Web,Russia,Moscow,<Other>,<Other>,0.0,7,3,add_to_cart
71809975.4018361961,9357141962,2020-12-16,1,0,0,0,0,0,mobile,Android,United States,California,(direct),(none),0.0,1,1,session_only
44213874.7199503071,3096920130,2020-11-15,1,0,0,0,0,0,mobile,iOS,Netherlands,South Holland,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
42072353.3932366506,3855596242,2020-11-09,1,0,0,0,0,0,mobile,Web,United States,Utah,google,organic,0.0,1,1,session_only
35109436.2482246216,3650928480,2021-01-13,1,0,0,0,0,0,mobile,Web,United Arab Emirates,Dubai,google,organic,0.0,1,1,session_only
3339711.9119812125,1798576224,2021-01-24,1,0,0,0,0,0,desktop,Web,United States,Texas,<Other>,organic,0.0,1,1,session_only
9029010.8049284962,5641540310,2021-01-26,1,1,1,0,0,0,desktop,Web,United Kingdom,England,(data deleted),(data deleted),0.0,14,3,add_to_cart
5686154.7174932299,9130671821,2020-12-25,1,0,0,0,0,0,mobile,Android,United States,California,google,organic,0.0,1,1,session_only
5183615.0585496477,6396609192,2020-12-29,1,0,0,0,0,0,mobile,Android,Canada,Quebec,(data deleted),(data deleted),0.0,1,1,session_only
5617634.5410303461,9590982711,2020-12-10,0,1,0,0,0,0,desktop,Windows,South Korea,Busan,shop.googlemerchandisestore.com,referral,0.0,1,2,view_item
75431201.7033172843,5127732255,2021-01-10,1,0,0,0,0,0,tablet,iOS,United States,West Virginia,<Other>,referral,0.0,1,1,session_only
90525754.8380770617,9737755779,2020-12-06,1,0,0,0,0,0,mobile,iOS,Canada,Nova Scotia,<Other>,organic,0.0,1,1,session_only
84868240.4309852777,8287081599,2020-11-16,1,1,1,1,1,1,desktop,Web,France,Auvergne-Rhone-Alpes,<Other>,<Other>,58.32,22,6,purchase
66059245.8515537736,8449459238,2020-12-28,1,0,0,0,0,0,desktop,Web,Taiwan,Taipei City,(direct),(none),0.0,1,1,session_only
2689361.0389768864,8153050647,2021-01-04,1,0,0,0,0,0,desktop,Web,Spain,Catalonia,<Other>,referral,0.0,1,1,session_only
3193679.0282666132,4423144670,2021-01-01,1,0,0,0,0,0,desktop,Windows,United States,Maryland,google,organic,0.0,1,1,session_only
4972069.2238232633,4804040346,2020-11-16,1,1,0,0,0,0,mobile,Android,United States,Massachusetts,google,organic,0.0,2,2,view_item
1620024.8966870933,8365675094,2021-01-01,1,0,0,0,0,0,desktop,Web,South Africa,Western Cape,(data deleted),(data deleted),0.0,1,1,session_only
19117333.1761276022,2487052517,2021-01-25,1,0,0,0,0,0,desktop,Web,India,West Bengal,google,organic,0.0,1,1,session_only
4142001.1259803751,8842370780,2020-11-12,1,1,0,1,1,1,mobile,iOS,United States,Indiana,google,cpc,162.4,26,6,purchase
64846097.2247732845,6993958336,2021-01-28,1,1,1,1,1,1,mobile,Web,South Korea,Seoul,(direct),(none),0.0,39,6,purchase
9029010.8049284962,3500683648,2020-12-25,1,1,0,0,0,0,mobile,Web,United Kingdom,England,shop.googlemerchandisestore.com,referral,0.0,3,2,view_item
90358643.0068886234,9057911970,2020-12-29,1,0,0,0,0,0,desktop,Web,United Arab Emirates,Dubai,google,organic,0.0,1,1,session_only
1324314.5479411336,1033005945,2020-12-25,1,0,0,0,0,0,desktop,Web,United States,Oklahoma,google,organic,0.0,1,1,session_only
33614010.4947584402,7879102516,2020-12-02,1,0,0,0,0,0,desktop,Web,United States,Texas,google,organic,0.0,1,1,session_only
3950326.4411642875,6115445574,2021-01-17,1,0,0,0,0,0,desktop,Macintosh,United States,Texas,<Other>,<Other>,0.0,1,1,session_only
81740842.5036897672,5543562465,2020-11-18,1,0,0,0,0,0,desktop,Macintosh,United States,Texas,<Other>,organic,0.0,1,1,session_only
17251742.8145259555,1336570576,2020-11-22,1,0,0,0,0,0,desktop,Web,India,Karnataka,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
8766418.8173303150,1478147106,2020-11-08,1,0,0,0,0,0,desktop,Web,United States,Georgia,google,organic,0.0,1,1,session_only
6700821.5682986838,6113412185,2020-11-07,1,0,0,0,0,0,mobile,Android,United States,California,<Other>,<Other>,0.0,1,1,session_only
2380475.2520053671,9742177993,2020-11-18,1,0,0,0,0,0,desktop,Windows,United States,Ohio,<Other>,<Other>,0.0,1,1,session_only
8638969.1233846968,3286655248,2021-01-08,1,0,0,0,0,0,desktop,Web,United States,Missouri,(direct),(none),0.0,1,1,session_only
5815150.1350058947,2910485048,2020-11-27,1,0,0,0,0,0,desktop,Web,United States,North Carolina,google,organic,0.0,1,1,session_only
5017659.9717840238,3651951170,2020-12-08,1,0,0,0,0,0,desktop,<Other>,United States,Illinois,(direct),(none),0.0,1,1,session_only
2518226.0111375367,466034678,2021-01-23,1,1,1,0,0,0,desktop,Windows,Russia,Moscow,google,organic,0.0,4,3,add_to_cart
71198366.0192252448,7836632567,2021-01-06,1,1,0,0,0,0,desktop,Macintosh,Taiwan,Tainan City,(direct),(none),0.0,3,2,view_item
18896108.8880689216,1184916893,2020-12-24,1,0,0,0,0,0,desktop,Web,Romania,(not set),(direct),(none),0.0,1,1,session_only
81042175.2474201823,5436115353,2021-01-29,1,0,0,0,0,0,desktop,Web,India,Maharashtra,google,organic,0.0,1,1,session_only
6238564.7936229340,2721429477,2021-01-30,1,0,0,0,0,0,mobile,Web,United Kingdom,England,<Other>,<Other>,0.0,1,1,session_only
90013524.5383461164,6208968020,2021-01-16,1,0,0,0,0,0,desktop,<Other>,Canada,British Columbia,<Other>,<Other>,0.0,1,1,session_only
87876014.5352108321,8823557510,2020-11-16,1,0,0,0,0,0,mobile,Web,United States,Florida,(direct),(none),0.0,1,1,session_only
25844359.6893577704,4451082454,2020-12-31,1,0,0,0,0,0,mobile,Web,Greece,Attica,(data deleted),(data deleted),0.0,1,1,session_only
7964565.5418217899,228925971,2021-01-28,1,0,0,0,0,0,mobile,Web,United States,South Dakota,<Other>,<Other>,0.0,1,1,session_only
1464914.5201358970,6912159969,2021-01-15,1,1,0,0,0,0,mobile,Android,India,Rajasthan,google,organic,0.0,2,2,view_item
3119339.9819684998,9524091852,2020-11-27,1,0,0,0,0,0,mobile,Web,Spain,Basque Country,(direct),(none),0.0,1,1,session_only
84148070.1077725222,8633085494,2020-11-29,1,0,0,0,0,0,mobile,Web,Germany,North Rhine-Westphalia,google,organic,0.0,1,1,session_only
2119739.1670732304,9535138264,2021-01-03,1,0,0,0,0,0,desktop,Web,United States,California,google,organic,0.0,1,1,session_only
4787719.5208392231,590262932,2020-12-16,1,0,0,0,0,0,mobile,Web,United States,Mississippi,(direct),(none),0.0,1,1,session_only
31825674.2113685011,3321654312,2020-11-09,1,1,0,0,0,0,desktop,Macintosh,Netherlands,North Holland,(direct),(none),0.0,3,2,view_item
3056927.8375951035,7591440056,2021-01-05,1,1,1,1,1,1,desktop,Web,United States,New York,<Other>,referral,60.8,19,6,purchase
5113210.1754303631,5394157444,2020-11-08,1,0,0,0,0,0,mobile,Web,United States,Kansas,<Other>,referral,0.0,1,1,session_only
4236605.5142255931,7886403271,2021-01-05,1,0,0,0,0,0,desktop,Windows,Australia,Victoria,google,organic,0.0,1,1,session_only
80262900.9302363877,2843568604,2021-01-04,1,0,0,0,0,0,mobile,Android,Belgium,Flanders,<Other>,referral,0.0,1,1,session_only
36758512.9690043916,8392718030,2020-11-15,1,0,0,0,0,0,mobile,Web,United States,Tennessee,google,cpc,0.0,1,1,session_only
36312070.7960130995,8929336196,2020-11-06,1,1,0,0,0,0,desktop,Web,United States,California,<Other>,referral,0.0,18,2,view_item
11664853.6954367590,7838594032,2020-12-13,1,0,0,0,0,0,desktop,Web,United States,Utah,<Other>,<Other>,0.0,1,1,session_only
5623136.3252663741,4763476906,2021-01-23,1,0,0,0,0,0,desktop,Web,United States,Mississippi,google,organic,0.0,1,1,session_only
11936733.6305705116,2707504102,2020-12-20,1,0,0,0,0,0,desktop,Windows,United States,California,google,organic,0.0,1,1,session_only
18494235.7555949062,9486883802,2020-12-21,1,0,0,0,0,0,desktop,Windows,(not set),(not set),(direct),(none),0.0,1,1,session_only
58229136.3372748410,6107927646,2021-01-17,1,1,0,0,0,0,desktop,Web,India,Maharashtra,google,organic,0.0,2,2,view_item
8781044.3302529390,3483457418,2020-12-10,1,0,0,0,0,0,mobile,iOS,United States,Virginia,google,cpc,0.0,1,1,session_only
77879416.5093269853,3721691375,2020-11-16,1,0,0,0,0,0,desktop,Web,United Kingdom,England,<Other>,<Other>,0.0,1,1,session_only
5534272633.0921899273,1477379347,2021-01-29,1,0,0,0,0,0,mobile,Web,United States,Mississippi,(direct),(none),0.0,1,1,session_only
13465279.7440170433,9471566624,2021-01-06,1,0,0,0,0,0,desktop,Web,Turkey,Istanbul,<Other>,<Other>,0.0,1,1,session_only
18913402.3901438170,8690602576,2021-01-03,1,0,0,0,0,0,desktop,Web,United States,Massachusetts,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
1469143.5943052883,5437014416,2020-11-27,1,0,0,0,0,0,desktop,Web,United States,California,<Other>,<Other>,0.0,1,1,session_only
21850652.7813956427,688856380,2021-01-14,1,0,0,0,0,0,desktop,Macintosh,Spain,Madrid,<Other>,<Other>,0.0,1,1,session_only
2145333.2630416755,2610957062,2020-11-18,1,0,0,0,0,0,mobile,Web,Spain,Catalonia,google,organic,0.0,1,1,session_only
56919105.6355492525,5735031431,2020-12-21,1,0,0,0,0,0,mobile,Android,United States,Massachusetts,google,organic,0.0,1,1,session_only
2522395.9366097847,1622032468,2021-01-13,1,0,0,0,0,0,desktop,Windows,Poland,Pomeranian Voivodeship,<Other>,referral,0.0,1,1,session_only
5953991.7463977930,2703425470,2021-01-25,1,1,0,0,0,0,desktop,Web,United States,Arizona,google,organic,0.0,2,2,view_item
1855251.2986366734,7387268547,2021-01-26,1,0,0,0,0,0,mobile,iOS,Sweden,Stockholm County,(direct),(none),0.0,1,1,session_only
6091663883.2360106588,6779129628,2021-01-05,1,0,0,0,0,0,desktop,Web,Turkey,Istanbul,(direct),(none),0.0,1,1,session_only
67156846.3099925342,9430435633,2020-11-12,1,1,0,0,0,0,desktop,Web,United States,New Jersey,shop.googlemerchandisestore.com,referral,0.0,2,2,view_item
8635426.6629727367,485475218,2021-01-26,1,1,0,0,0,0,mobile,iOS,New Zealand,(not set),<Other>,referral,0.0,2,2,view_item
84779364.1874549727,3742791427,2020-12-29,1,0,0,0,0,0,desktop,Web,Australia,Victoria,google,organic,0.0,1,1,session_only
12818518.8122521172,156713025,2020-12-06,1,0,0,0,0,0,mobile,iOS,United States,Maryland,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
47459498.9751209649,3440038664,2020-11-13,1,1,0,0,0,0,mobile,Android,South Korea,Gyeonggi-do,google,organic,0.0,8,2,view_item
90759078.9395698821,2609312108,2020-12-22,1,1,1,0,0,0,desktop,Web,United Kingdom,England,<Other>,<Other>,0.0,6,3,add_to_cart
6506713.6555067967,2112505667,2021-01-03,1,1,0,0,0,0,mobile,Web,United States,Florida,<Other>,<Other>,0.0,4,2,view_item
46220666.5016071467,2449896199,2021-01-13,1,0,0,0,0,0,mobile,Web,Canada,Alberta,google,organic,0.0,1,1,session_only
4903253.2900138534,1133223801,2020-11-27,1,0,0,0,0,0,desktop,Web,United States,California,(data deleted),(data deleted),0.0,1,1,session_only
1818145.0656710041,5625183252,2021-01-30,1,1,1,0,0,0,desktop,Macintosh,United States,California,<Other>,organic,0.0,3,3,add_to_cart
34700869.7918267156,1031841365,2020-12-08,1,0,0,0,0,0,desktop,Web,India,Uttar Pradesh,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
70529187.8717172318,3978172123,2021-01-18,1,0,0,0,0,0,desktop,Web,United States,Washington,google,organic,0.0,1,1,session_only
77604876.1414523140,2226781139,2021-01-23,1,1,0,0,0,0,desktop,Macintosh,Canada,Ontario,<Other>,referral,0.0,2,2,view_item
1226476.1714273543,990110670,2021-01-14,1,0,0,0,0,0,mobile,Web,India,(not set),shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
2466769.6755837379,1868324016,2020-11-27,1,0,0,0,0,0,mobile,iOS,China,Zhejiang,google,organic,0.0,1,1,session_only
7307722.7547935735,3114074534,2020-11-09,1,0,0,0,0,0,desktop,Macintosh,United States,Texas,(direct),(none),0.0,1,1,session_only
51952717.8028484773,3642562150,2020-11-08,1,0,0,0,0,0,mobile,iOS,Chile,Santiago Metropolitan Region,<Other>,referral,0.0,1,1,session_only
45951462.3108837216,8684075817,2021-01-30,1,0,0,0,0,0,mobile,Web,United States,Florida,google,organic,0.0,1,1,session_only
2362530.5297059986,4366071236,2020-12-22,1,0,0,0,0,0,mobile,Android,Canada,Quebec,<Other>,<Other>,0.0,1,1,session_only
4550450283.8012870103,7926040361,2020-12-16,1,0,0,0,0,0,desktop,Web,Canada,British Columbia,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
4159763.6456315227,6476923939,2020-12-08,1,0,0,0,0,0,mobile,iOS,United States,Texas,<Other>,<Other>,0.0,1,1,session_only
56400764.3238026653,1772231013,2020-12-28,1,0,0,0,0,0,mobile,Web,United States,Iowa,google,organic,0.0,1,1,session_only
75086483.1894600063,1505099997,2020-12-08,1,0,0,0,0,0,desktop,Web,Russia,Saint Petersburg,(direct),(none),0.0,1,1,session_only
1608178.9688561850,4559176762,2021-01-28,1,0,0,0,0,0,desktop,Web,United States,Illinois,<Other>,organic,0.0,1,1,session_only
13351638.1906439995,8690622985,2021-01-04,1,0,0,0,0,0,desktop,Web,Canada,British Columbia,<Other>,referral,0.0,1,1,session_only
26885663.4633220126,8625038340,2020-12-05,1,0,0,0,0,0,desktop,Macintosh,Spain,Catalonia,google,organic,0.0,1,1,session_only
1920670.4181406053,3262292284,2021-01-08,1,0,0,0,0,0,desktop,Web,Poland,(not set),(direct),(none),0.0,1,1,session_only
41641810.3195349388,431331680,2020-12-13,1,1,1,0,0,0,mobile,iOS,Spain,Catalonia,(direct),(none),0.0,4,3,add_to_cart
52442763.3102020102,2867548969,2021-01-11,0,0,0,0,0,1,mobile,Web,Thailand,Bangkok,(direct),(none),38.4,1,6,purchase
34902700.9197755424,1898541572,2021-01-10,1,0,0,0,0,0,desktop,Windows,Switzerland,(not set),<Other>,<Other>,0.0,1,1,session_only
11294761.8707780569,1056025187,2020-11-21,1,1,0,0,0,0,mobile,Web,United States,Massachusetts,google,organic,0.0,2,2,view_item
3102642.5314650915,7260930917,2021-01-06,1,0,0,0,0,0,desktop,Web,United States,(not set),google,organic,0.0,1,1,session_only
23811857.3286467452,5470538649,2020-11-22,1,0,0,0,0,0,mobile,iOS,India,Gujarat,google,organic,0.0,1,1,session_only
3934622.2644661987,3691969589,2021-01-24,1,1,1,1,1,1,desktop,Web,Canada,Ontario,shop.googlemerchandisestore.com,referral,21.44,46,6,purchase
5537175384.4657836073,8956414385,2021-01-10,1,1,0,0,0,0,desktop,<Other>,Canada,Nova Scotia,<Other>,<Other>,0.0,4,2,view_item
16135176.9051737238,6223290414,2021-01-13,1,0,0,0,0,0,desktop,Macintosh,Netherlands,Overijssel,(direct),(none),0.0,1,1,session_only
44054213.1509453638,485871142,2020-12-08,1,0,0,0,0,0,mobile,iOS,United States,Colorado,google,organic,0.0,1,1,session_only
5556089.6061523307,5844293572,2020-11-27,1,0,0,0,0,0,mobile,Web,United States,Pennsylvania,google,organic,0.0,1,1,session_only
25779441.4342063088,4957112826,2020-12-16,1,0,0,0,0,0,desktop,Web,Canada,Quebec,(data deleted),(data deleted),0.0,1,1,session_only
41265358.6216906965,9784498174,2020-11-18,1,0,0,0,0,0,desktop,Web,United States,New York,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
86654546.4599723713,5065627596,2020-11-02,1,0,0,0,0,0,desktop,Web,Canada,British Columbia,google,organic,0.0,1,1,session_only
91828662.5322574336,8868491530,2021-01-03,1,0,0,0,0,0,desktop,Web,United States,Georgia,<Other>,<Other>,0.0,1,1,session_only
4311032.9796246826,6583346067,2021-01-29,1,0,0,0,0,0,desktop,<Other>,Japan,(not set),<Other>,<Other>,0.0,1,1,session_only
23578842.3856781027,366216034,2021-01-06,1,0,0,0,0,0,desktop,Web,United States,Florida,<Other>,<Other>,0.0,1,1,session_only
2221352.0772999791,9802396331,2021-01-15,1,1,0,1,1,1,mobile,Android,United Kingdom,England,(direct),(none),24.8,16,6,purchase
2483928.9846569809,6728453816,2021-01-05,1,0,0,0,0,0,desktop,Web,India,Maharashtra,google,organic,0.0,1,1,session_only
59698637.6057157477,3795402265,2021-01-11,1,0,0,0,0,0,mobile,Web,United States,Minnesota,google,organic,0.0,1,1,session_only
2328501657.2288090835,1008048612,2021-01-03,1,1,1,0,0,0,mobile,Web,United States,Tennessee,<Other>,referral,0.0,6,3,add_to_cart
57373992.7962075360,4040097112,2020-11-12,1,1,0,0,0,0,mobile,Web,United States,California,google,organic,0.0,3,2,view_item
13332196.8402817909,6253016177,2020-12-28,1,0,0,0,0,0,mobile,Android,Canada,Saskatchewan,(direct),(none),0.0,1,1,session_only
25012527.1286427801,7078488283,2021-01-10,1,0,0,0,0,0,desktop,Web,Vietnam,Ho Chi Minh City,(direct),(none),0.0,1,1,session_only
8943391.9579939496,2639835874,2020-12-08,1,0,0,0,0,0,mobile,Web,India,Gujarat,google,cpc,0.0,1,1,session_only
7607701.9803184866,3521801364,2020-12-21,1,0,0,0,0,0,desktop,Web,France,Ile-de-France,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
79969617.8920269973,3734093936,2021-01-24,1,0,0,0,0,0,desktop,Web,United States,Hawaii,google,organic,0.0,1,1,session_only
19371510.3311994577,2808339336,2020-11-06,1,0,0,0,0,0,mobile,Web,United States,Michigan,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
90263388.5930748121,9827637664,2020-12-10,1,1,0,0,0,0,desktop,Web,Brazil,State of Rio Grande do Sul,<Other>,referral,0.0,2,2,view_item
3340979.8854952640,9717550062,2020-11-07,1,0,0,0,0,0,mobile,Web,United Kingdom,England,(data deleted),(data deleted),0.0,1,1,session_only
1147146.0702066810,6584029506,2020-11-04,1,0,0,0,0,0,desktop,Windows,Spain,(not set),shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
5638034.6972555782,3452005204,2021-01-24,1,0,0,0,0,0,desktop,Web,United States,California,(direct),(none),0.0,1,1,session_only
10394885.3790409615,1685381314,2020-11-08,1,0,0,0,0,0,mobile,Android,India,Bihar,(direct),(none),0.0,1,1,session_only
36150076.2557522920,4815208725,2021-01-15,1,0,0,0,0,0,desktop,Web,United States,Louisiana,google,organic,0.0,1,1,session_only
57313861.8093558895,8267039705,2020-12-30,1,0,0,0,0,0,desktop,Web,Switzerland,Vaud,(direct),(none),0.0,1,1,session_only
35915051.6089927132,4609030029,2021-01-01,1,1,0,0,0,0,desktop,Macintosh,United States,Florida,google,organic,0.0,3,2,view_item
66832209.6996056724,873921660,2021-01-09,1,1,0,0,0,0,mobile,iOS,Russia,(not set),<Other>,referral,0.0,6,2,view_item
9097900.4231265055,7143270145,2020-11-27,1,1,0,0,0,0,desktop,Web,United States,(not set),(direct),(none),0.0,2,2,view_item
39323867.1054664870,3722698945,2021-01-16,1,0,0,0,0,0,mobile,Web,Malaysia,(not set),google,organic,0.0,1,1,session_only
51196486.9304815338,1691308627,2021-01-29,1,0,0,0,0,0,desktop,Web,United States,New York,<Other>,<Other>,0.0,1,1,session_only
6463260.6627814920,7458522503,2020-12-26,1,0,0,0,0,0,mobile,Web,Germany,North Rhine-Westphalia,google,organic,0.0,1,1,session_only
6229288.2825225790,3000537958,2021-01-08,1,0,0,0,0,0,mobile,Web,United States,Washington,(data deleted),(data deleted),0.0,1,1,session_only
3995880.3408398914,9193163070,2021-01-22,1,0,0,0,0,0,desktop,Web,Austria,Vienna,shop.googlemerchandisestore.com,referral,0.0,1,1,session_only
78532233.1651764666,4736300071,2021-01-10,1,0,0,0,0,0,desktop,Macintosh,United States,California,<Other>,<Other>,0.0,1,1,session_only
10609244.5880388246,4415938996,2021-01-14,1,1,0,0,0,0,desktop,Macintosh,Austria,Vienna,google,organic,0.0,2,2,view_item
18033238.7263368809,4012090583,2020-11-09,1,0,0,0,0,0,desktop,Web,(not set),(not set),google,organic,0.0,1,1,session_only
8328930.9699251384,2283413510,2021-01-05,1,0,0,0,0,0,desktop,Windows,United States,Texas,google,organic,0.0,1,1,session_only
